,state_code,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,closed_at_year,closed_at_month,yyyy,mm,month_name,first_funding_at_year,first_funding_at_month
89,WA,98004,Bellevue,SNAPin Software,2003-01-01,2024-11-22,2005-07-11,2006-02-07,2.526,3.1041,3.0027,9.126,5,2,22300000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.5,1,1,2024,11,2006,2,Feb,2005,7
90,CA,95054,Santa Clara,Azuro,2002-01-01,2024-11-22,2006-01-01,2009-11-13,4.0027,7.8712,0.1616,0.1616,5,2,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,1,1,2024,11,2009,11,Nov,2006,1
91,DC,20007,Washington,ARPU,2005-05-01,2010-04-05,2006-07-01,2009-12-29,1.1671,4.6658,0,0,1,3,15564591,0,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3.5,1,0,2010,4,2009,12,Dec,2006,7
92,CA,94105,San Francisco,BookFresh,2007-01-01,2024-11-22,2009-07-28,2009-07-28,2.5726,2.5726,2.4795,4.6685,7,1,500000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,2024,11,2009,7,Jul,2009,7
93,CA,94110,San Francisco,Singly,2010-12-21,2024-11-22,2011-02-01,2012-04-23,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,1,2024,11,2012,4,Apr,2011,2
94,NY,10173,New York,TxVia,2006-01-01,2024-11-22,2007-10-01,2010-10-26,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,0,1,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,1,2024,11,2010,10,Oct,2007,10
95,CA,94043,Mountain View,Blue Vector Systems,2002-01-01,2024-11-22,2005-09-21,2005-09-21,3.7233,3.7233,0,0,1,1,4000000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,0,2024,11,2005,9,Sep,2005,9
96,IL,60606,Chicago,Open Kernel Labs,2006-01-01,2024-11-22,2007-09-13,2012-07-06,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,1,2024,11,2012,7,Jul,2007,9
97,NJ,8873,Somerset,Elanti Systems,2007-01-01,2012-11-02,2008-05-29,2008-05-29,1.4082,1.4082,0.0,0.0,1,1,5500000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,0,2012,11,2008,5,May,2008,5
98,CA,94105,San Francisco,Astrid,2008-01-01,2024-11-22,2012-04-13,2012-04-13,4.2849,4.2849,2.4164,5.5151,7,1,400000,2,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1,2024,11,2012,4,Apr,2012,4
99,CA,94710,Berkeley,Nordic Windpower,2007-01-01,2013-10-04,2007-10-02,2010-01-05,0.7507,3.0137,0,0,3,3,54000000,0,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.6667,1,0,2013,10,2010,1,Jan,2007,10
100,GA,30009,Alpharetta,Visiprise,1985-01-01,2009-03-05,2005-10-17,2005-10-17,20.8055,20.8055,0,0,2,1,32000000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1,0,2009,3,2005,10,Oct,2005,10
101,WA,98104,Seattle,Hubspan,2000-01-01,2024-11-22,2005-10-14,2005-10-14,5.789,5.789,0,0,1,1,13000000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,2024,11,2005,10,Oct,2005,10
102,WA,98004,Bellevue,iConclude,2005-01-01,2024-11-22,2005-02-01,2006-04-10,0.0849,1.2712,0,0,5,3,12500000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,1,2024,11,2006,4,Apr,2005,2
103,CA,95128,San Jose,41st Parameter,2004-01-01,2024-11-22,2006-05-08,2012-04-11,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,1,2024,11,2012,4,Apr,2006,5
104,CA,94110,San Francisco,Aardvark,2007-07-01,2011-01-09,2007-01-01,2008-10-01,-0.4959,1.2548,2.1726,4.6,21,2,6000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,2011,1,2008,10,Oct,2007,1
105,VA,22902,Charlottesville,Hotelicopter,2006-06-01,2012-01-08,2008-11-17,2011-03-31,2.4658,4.8329,0.5863,5.6164,4,2,5000000,6,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,2012,1,2011,3,Mar,2008,11
106,VA,20166,Dulles,Anystream,2000-01-01,2024-11-22,2000-01-01,2007-02-07,0.0,7.1068,6.0055,10.9041,9,3,59000000,3,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,1,2024,11,2007,2,Feb,2000,1
107,IL,60607,Chicago,CakeStyle,2011-08-01,2013-01-08,2012-08-13,2012-08-13,1.0356,1.0356,0.0,1.0356,2,1,1000000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2012,8,Aug,2012,8
108,CA,94110,San Francisco,Fluther,2007-01-01,2024-11-22,2009-09-21,2009-09-21,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,1,2024,11,2009,9,Sep,2009,9
109,CT,6002,Bloomfield,Pocket Communications Northeast,2006-01-01,2012-01-01,2008-11-01,2009-02-20,2.8356,3.1397,3.3781,3.7753,0,2,125000000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,0,2012,1,2009,2,Feb,2008,11
110,CA,60401,Santa Monica,Goodreads,2007-01-15,2024-11-22,2007-11-01,2009-12-09,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,2024,11,2009,12,Dec,2007,11
111,CA,95054,Santa Clara,Woven Systems,2003-01-01,2024-11-22,2005-12-01,2007-09-25,2.9178,4.7342,0,0,1,2,30000000,0,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,2024,11,2007,9,Sep,2005,12
112,CA,95035-6261,Milpitas,Kolorific,2003-01-01,2012-07-07,2007-01-05,2007-01-05,4.0137,4.0137,0,0,0,1,7000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,2012,7,2007,1,Jan,2007,1
113,CA,94025,Menlo Park,Krugle,2006-01-01,2024-11-22,2006-05-31,2006-05-31,0.411,0.411,0.0,2.5342,10,1,6100000,2,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,1,2024,11,2006,5,May,2006,5
114,CA,92101,San Diego,Flud,2010-10-01,2013-08-08,2011-04-13,2012-09-01,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.0,1,0,2013,8,2012,9,Sep,2011,4
115,CA,94103,San Francisco,Chomp,2009-09-09,2024-11-22,2009-11-01,2010-03-11,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,1,2024,11,2010,3,Mar,2009,11
116,CA,94010,Burlingame,Origen Therapeutics,1997-01-01,2012-03-08,2007-10-03,2007-10-03,10.7589,10.7589,0,0,0,1,2000000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,2012,3,2007,10,Oct,2007,10
117,NC,27606,Raleigh,Inlet Technologies,2003-01-01,2024-11-22,2005-07-26,2008-09-08,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,1,2024,11,2008,9,Sep,2005,7
118,NY,10011,New York,ShopWiki,2005-06-01,2024-11-22,2006-07-01,2006-07-01,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,1,2024,11,2006,7,Jul,2006,7
119,NY,10001,New York,Fondu,2010-02-01,2024-11-22,2011-11-01,2011-11-01,1.7479,1.7479,1.0,2.1096,4,1,575000,2,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,1,2024,11,2011,11,Nov,2011,11
120,MA,2143,Somerville,Loudcaster,2009-08-01,2012-01-01,2009-08-01,2010-03-01,0.0,0.5808,0.0,0.0,1,2,53000,1,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,2012,1,2010,3,Mar,2009,8
121,CA,94065,Redwood City,TwoFish,2006-01-01,2024-11-22,2006-12-01,2008-10-10,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,1,2024,11,2008,10,Oct,2006,12
122,TX,78701,Austin,Workstreamer,2009-10-01,2013-01-06,2009-01-01,2010-07-27,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,0,2013,1,2010,7,Jul,2009,1
123,NY,10003,New York,Qwiki,2009-10-01,2024-11-22,2010-07-10,2011-03-31,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.3333,1,1,2024,11,2011,3,Mar,2010,7
124,CA,94538,Fremont,Redwood Systems,2008-01-01,2024-11-22,2008-10-03,2012-05-30,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1,2024,11,2012,5,May,2008,10
125,MA,2451,Waltham,Artisan Pharma,2006-01-01,2024-11-22,2006-09-06,2010-07-20,0.6795,4.5507,0,0,2,5,85381111,0,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.6667,1,1,2024,11,2010,7,Jul,2006,9
126,MD,21093,Timonium,Bill Me Later,2000-01-01,2024-11-22,2006-03-01,2007-12-01,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,1,2024,11,2007,12,Dec,2006,3
127,PA,15213,Pittsburgh,Bueda,2009-01-04,2013-01-06,2008-01-01,2010-07-01,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,2013,1,2010,7,Jul,2008,1
128,VA,20191,Reston,Defywire,2003-01-01,2008-01-05,2005-04-26,2007-03-27,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,0,2008,1,2007,3,Mar,2005,4
129,CA,94538,Fremont,Silicon Clocks,2004-01-01,2024-11-22,2006-06-02,2009-06-08,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,1,2024,11,2009,6,Jun,2006,6
130,NY,10019,New York,TheMarkets,2000-01-01,2024-11-22,2007-07-12,2007-07-12,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,2024,11,2007,7,Jul,2007,7
131,IL,60606,Chicago,Netgamix Inc,2010-09-24,2012-03-04,2011-10-15,2012-07-01,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,0,2012,3,2012,7,Jul,2011,10
132,CA,95054,Santa Clara,Sentrigo,2006-10-01,2024-11-22,2007-05-08,2010-12-21,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,1,1,2024,11,2010,12,Dec,2007,5
133,CA,94303,Palo Alto,Netli,2000-01-01,2024-11-22,2006-02-13,2006-02-13,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,1,1,2024,11,2006,2,Feb,2006,2
134,OH,45202,Cincinnati,Define My Style,2010-02-01,2012-01-01,2011-12-02,2011-12-02,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,2012,1,2011,12,Dec,2011,12
135,GA,30305,Atlanta,Firethorn,2001-01-01,2024-11-22,2006-03-01,2007-01-02,5.1644,6.0055,0,0,1,3,25131611,0,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,2024,11,2007,1,Jan,2006,3
136,CA,95134,San Jose,Wellcore,2007-01-01,2013-01-07,2010-07-12,2010-07-12,3.5288,3.5288,0,0,1,1,2000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,2013,1,2010,7,Jul,2010,7
137,MA,2142,Cambridge,Taligen Therapeutics,2004-01-01,2024-11-22,2005-08-01,2010-08-23,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.5,1,1,2024,11,2010,8,Aug,2005,8
138,CA,94403,San Mateo,Adap.tv,2006-11-01,2024-11-22,2007-02-01,2011-03-28,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2.5,1,1,2024,11,2011,3,Mar,2007,2
139,CA,94107,San Francisco,Current Media,2005-01-01,2024-11-22,2005-07-29,2005-07-29,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,2024,11,2005,7,Jul,2005,7
140,CA,95008,Campbell,ParAccel,2007-01-01,2024-11-22,2007-12-10,2012-04-25,0.9397,5.3178,0,0,13,5,74000000,0,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5.3333,1,1,2024,11,2012,4,Apr,2007,12
141,CA,94107-4132,San Francisco,Arch Rock Corporation,2005-01-01,2024-11-22,2005-10-01,2007-05-02,0.7479,2.3315,2.0,2.0,6,2,15000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,2024,11,2007,5,May,2005,10
142,NY,10014,New York,SpiralFrog,2004-01-01,2024-11-22,2006-01-01,2007-12-01,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2024,11,2007,12,Dec,2006,1
143,CA,95054,Santa Clara,Plusmo,2006-06-01,2024-11-22,2008-05-01,2008-05-01,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,2024,11,2008,5,May,2008,5
144,VA,20166,Sterling,ZipList,2010-01-01,2024-11-22,2010-01-01,2010-11-24,0.0,0.8959,2.0,2.6767,9,2,4500000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2024,11,2010,11,Nov,2010,1
145,CA,94105,San Francisco,Involver,2007-01-01,2024-11-22,2008-09-02,2010-10-14,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,1,2024,11,2010,10,Oct,2008,9
146,CA,94107,San Francisco,Lionside,2009-01-01,2024-11-22,2010-11-19,2010-11-19,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2024,11,2010,11,Nov,2010,11
147,NY,10011,New York,Game Trust,2002-01-01,2024-11-22,2005-06-01,2005-11-15,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1,1,2024,11,2005,11,Nov,2005,6
148,CA,94403,San Mateo,Nearbuy Systems,2010-04-01,2024-11-22,2011-07-21,2012-11-23,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1,1,2024,11,2012,11,Nov,2011,7
149,CA,94404,Foster City,Visible Path,2002-01-01,2024-11-22,2006-03-01,2006-03-01,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,2024,11,2006,3,Mar,2006,3
150,GA,30308,Atlanta,VT Silicon,2002-01-01,2024-11-22,2007-09-12,2008-11-19,5.6986,6.8877,0,0,2,2,8800000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,0,2024,11,2008,11,Nov,2007,9
151,CA,90025,Los Angeles,GetBack,2007-09-01,2024-11-22,2008-11-06,2008-11-06,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2024,11,2008,11,Nov,2008,11
152,CA,94609,Oakland,Slipstream,2010-06-01,2013-01-05,2010-08-31,2010-08-31,0.2493,0.2493,0.0,0.7781,1,1,20000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2010,8,Aug,2010,8
153,CA,94538,Fremont,HipLogic,2005-01-01,2024-11-22,2008-02-08,2009-12-02,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2024,11,2009,12,Dec,2008,2
154,CA,94954,Petaluma,Dilithium Networks,2001-01-01,2012-01-10,2003-04-23,2010-06-03,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2,1,0,2012,1,2010,6,Jun,2003,4
155,CA,94107,San Francisco,Yobongo,2010-01-01,2024-11-22,2011-03-23,2011-03-23,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,1,1,2024,11,2011,3,Mar,2011,3
156,IL,60601,Chicago,Brickfish,2005-11-01,2024-11-22,2010-07-16,2010-07-16,4.7068,4.7068,2.989,6.863,17,1,940261,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,2024,11,2010,7,Jul,2010,7
157,MA,2109,Boston,MyEnergy,2007-06-04,2024-11-22,2009-02-01,2011-02-03,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,2024,11,2011,2,Feb,2009,2
158,CA,94085,Sunnyvale,LikeList,2008-01-01,2012-06-12,2009-12-15,2009-12-15,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2012,6,2009,12,Dec,2009,12
159,VA,22201,Arlington,Social Collective,2009-04-17,2012-06-03,2009-04-18,2009-04-18,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,6,2009,4,Apr,2009,4
160,WA,98101,Seattle,Pure Networks,2002-01-01,2024-11-22,2006-01-11,2006-01-11,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,1,2024,11,2006,1,Jan,2006,1
161,CO,80112,Centennial,Internet Pawn,2009-01-01,2013-01-03,2010-05-05,2013-08-27,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,0,0,0,0,1,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,0,2013,1,2013,8,Aug,2010,5
162,IL,60631,Chicago,NeuroTherapeutics Pharma,2006-01-01,2013-01-06,2010-05-20,2011-12-15,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0,1,0,2013,1,2011,12,Dec,2010,5
163,CA,94404,San Mateo,Provade,2004-01-01,2024-11-22,2006-01-23,2010-08-11,2.063,6.6137,0,0,5,4,15180000,0,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.0,1,1,2024,11,2010,8,Aug,2006,1
164,CA,95134,San Jose,Infineta Systems,2008-01-01,2012-01-01,2010-05-07,2011-06-06,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,2012,1,2011,6,Jun,2010,5
165,TX,78701,Austin,Challenge Games,2006-01-01,2024-11-22,2008-07-10,2008-09-01,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,2024,11,2008,9,Sep,2008,7
166,CA,94114,San Francisco,Crowd Factory,2009-01-01,2024-11-22,2011-01-26,2011-01-26,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,1,2024,11,2011,1,Jan,2011,1
167,TN,38103-4717,Memphis,Friendsignia,2012-01-29,2013-01-06,2012-01-29,2012-01-29,0.0,0.0,0.0,0.0,2,1,15000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2012,1,Jan,2012,1
168,NY,10013,New York,Vizibility,2009-07-01,2024-11-22,2010-03-24,2013-02-06,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,1,1,2024,11,2013,2,Feb,2010,3
169,CA,94010-4031,Burlingame,OpenFeint,2008-01-01,2024-11-22,2010-10-21,2010-10-21,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,1,2024,11,2010,10,Oct,2010,10
170,NY,10016,New York,Tumblr,2007-02-01,2024-11-22,2007-10-31,2012-01-01,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3.5,1,1,2024,11,2012,1,Jan,2007,10
171,NY,10013,New York,Hotlist,2008-01-01,2013-01-05,2008-05-01,2012-01-01,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,0,2013,1,2012,1,Jan,2008,5
172,MA,2139,Cambridge,Crashlytics,2011-02-01,2024-11-22,2011-10-13,2012-04-10,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,1,2024,11,2012,4,Apr,2011,10
173,MN,55441,Plymouth,BridgePoint Medical,2005-01-01,2024-11-22,2007-01-23,2011-03-25,2.0603,6.2301,0,0,7,3,28200000,0,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,1,2024,11,2011,3,Mar,2007,1
174,CA,94104,San Francisco,Recurve,2005-08-01,2024-11-22,2008-09-23,2010-06-17,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,1,2024,11,2010,6,Jun,2008,9
175,TX,78730,Austin,Conformity,2007-07-01,2009-01-01,2009-01-28,2009-01-28,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2009,1,2009,1,Jan,2009,1
176,WA,98104,Seattle,Moprise,2010-01-01,2013-01-07,2011-07-08,2011-10-07,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,2013,1,2011,10,Oct,2011,7
177,CA,94108,San Francisco,Plizy,2010-09-01,2013-01-06,2011-05-19,2012-12-13,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,1,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,0,2013,1,2012,12,Dec,2011,5
178,PA,19428,Conshohocken,ShopRunner,2010-01-01,2024-11-22,2013-08-19,2013-08-19,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0,1,2024,11,2013,8,Aug,2013,8
179,MA,2494,Needham,RatePoint,2006-09-01,2012-02-02,2007-01-29,2010-08-20,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,0,2012,2,2010,8,Aug,2007,1
